County Name,County Code Number,State FIPS Code,County FIPS Code,County Code,Latitude/Longitude,New Diagnoses HIV Disease Count,New Diagnoses HIV Disease Description,Prevalence HIV Disease Count ,Prevalence HIV Disease Description ,New Diagnoses HIV Disease Among IDU Count ,New Diagnoses HIV Disease Among IDU Description ,Prevalence HIV Disease Among IDU Count,Prevalence HIV Disease Among IDU Description,Year
Venango,61,42,121,61,"(41.4034125863, -79.7628656104)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,17,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,,Non Report. Suppressed count for Prevalence HIV Disease Among IDU,2012
Venango,61,42,121,61,"(41.4034125863, -79.7628656104)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,18,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,,Non Report. Suppressed count for Prevalence HIV Disease Among IDU,2013
Venango,61,42,121,61,"(41.4034125863, -79.7628656104)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,18,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,,Non Report. Suppressed count for Prevalence HIV Disease Among IDU,2014
Venango,61,42,121,61,"(41.4034125863, -79.7628656104)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,20,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,,Non Report. Suppressed count for Prevalence HIV Disease Among IDU,2015
Venango,61,42,121,61,"(41.4034125863, -79.7628656104)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,21,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,,Non Report. Suppressed count for Prevalence HIV Disease Among IDU,2016
Warren,62,42,123,62,"(41.8167523652, -79.278581578)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,22,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,6,Individuals with  Prevalence HIV Disease Among IDU,2012
Warren,62,42,123,62,"(41.8167523652, -79.278581578)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,22,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,6,Individuals with Prevalence HIV Disease Among IDU,2013
Warren,62,42,123,62,"(41.8167523652, -79.278581578)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,22,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,6,Individuals with  Prevalence HIV Disease Among IDU,2014
Warren,62,42,123,62,"(41.8167523652, -79.278581578)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,23,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,6,Individuals with Prevalence HIV Disease Among IDU,2015
Warren,62,42,123,62,"(41.8167523652, -79.278581578)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,23,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,6,Individuals with  Prevalence HIV Disease Among IDU,2016
Washington,63,42,125,63,"(40.1910966345, -80.2518008276)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,109,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,11,Individuals with  Prevalence HIV Disease Among IDU,2015
Washington,63,42,125,63,"(40.1910966345, -80.2518008276)",7,Individuals with New Diagnoses HIV Disease,104,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,12,Individuals with  Prevalence HIV Disease Among IDU,2012
Washington,63,42,125,63,"(40.1910966345, -80.2518008276)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,110,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,12,Individuals with  Prevalence HIV Disease Among IDU,2014
Washington,63,42,125,63,"(40.1910966345, -80.2518008276)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,111,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,12,Individuals with Prevalence HIV Disease Among IDU,2016
Washington,63,42,125,63,"(40.1910966345, -80.2518008276)",9,Individuals with New Diagnoses HIV Disease,111,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,12,Individuals with Prevalence HIV Disease Among IDU,2013
Wayne,64,42,127,64,"(41.6496980525, -75.3051535022)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,61,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,28,Individuals with  Prevalence HIV Disease Among IDU,2012
Wayne,64,42,127,64,"(41.6496980525, -75.3051535022)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,63,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,29,Individuals with  Prevalence HIV Disease Among IDU,2013
Wayne,64,42,127,64,"(41.6496980525, -75.3051535022)",5,Individuals with New Diagnoses HIV Disease,65,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,29,Individuals with Prevalence HIV Disease Among IDU,2014
Wayne,64,42,127,64,"(41.6496980525, -75.3051535022)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,67,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,30,Individuals with  Prevalence HIV Disease Among IDU,2015
Wayne,64,42,127,64,"(41.6496980525, -75.3051535022)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,67,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,30,Individuals with Prevalence HIV Disease Among IDU,2016
Westmoreland,65,42,129,65,"(40.3103149985, -79.471341176)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,160,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,24,Individuals with Prevalence HIV Disease Among IDU,2013
Westmoreland,65,42,129,65,"(40.3103149985, -79.471341176)",9,Individuals with New Diagnoses HIV Disease,158,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,25,Individuals with  Prevalence HIV Disease Among IDU,2012
Westmoreland,65,42,129,65,"(40.3103149985, -79.471341176)",16,Individuals with New Diagnoses HIV Disease,172,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,25,Individuals with Prevalence HIV Disease Among IDU,2014
Westmoreland,65,42,129,65,"(40.3103149985, -79.471341176)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,176,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,26,Individuals with  Prevalence HIV Disease Among IDU,2016
Westmoreland,65,42,129,65,"(40.3103149985, -79.471341176)",8,Individuals with New Diagnoses HIV Disease,176,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,26,Individuals with Prevalence HIV Disease Among IDU,2015
Wyoming,66,42,131,66,"(41.5189248803, -76.0181300338)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,12,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,5,Individuals with  Prevalence HIV Disease Among IDU,2012
Wyoming,66,42,131,66,"(41.5189248803, -76.0181300338)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,12,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,5,Individuals with Prevalence HIV Disease Among IDU,2015
Wyoming,66,42,131,66,"(41.5189248803, -76.0181300338)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,12,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,5,Individuals with  Prevalence HIV Disease Among IDU,2016
Wyoming,66,42,131,66,"(41.5189248803, -76.0181300338)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,13,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,5,Individuals with Prevalence HIV Disease Among IDU,2013
Wyoming,66,42,131,66,"(41.5189248803, -76.0181300338)",,Non Report. Suppressed count for Individuals New Diagnoses HIV Disease,13,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,5,Individuals with  Prevalence HIV Disease Among IDU,2014
York,67,42,133,67,"(39.9219253124, -76.7257605231)",28,Individuals with New Diagnoses HIV Disease,773,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,185,Individuals with Prevalence HIV Disease Among IDU,2015
York,67,42,133,67,"(39.9219253124, -76.7257605231)",28,Individuals with New Diagnoses HIV Disease,759,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,189,Individuals with  Prevalence HIV Disease Among IDU,2014
York,67,42,133,67,"(39.9219253124, -76.7257605231)",39,Individuals with New Diagnoses HIV Disease,807,Individuals with Prevalence HIV Disease,7,Individuals with New Diagnoses HIV Disease among IDU,190,Individuals with Prevalence HIV Disease Among IDU,2016
York,67,42,133,67,"(39.9219253124, -76.7257605231)",23,Individuals with New Diagnoses HIV Disease,729,Individuals with Prevalence HIV Disease,,Non Report. Suppressed count for New Diagnoses HIV Disease among IDU,196,Individuals with  Prevalence HIV Disease Among IDU,2012
York,67,42,133,67,"(39.9219253124, -76.7257605231)",28,Individuals with New Diagnoses HIV Disease,748,Individuals with Prevalence HIV Disease,7,Individuals with New Diagnoses HIV Disease among IDU,196,Individuals with Prevalence HIV Disease Among IDU,2013
