State Name,FIPS State Code,Calendar Year,Calendar Month,Month Name,Date,County Code,FIPS County Code,County Name,MA Individuals,MA Children,State Fiscal Year
PA,42,2018,7,July,7/1/2018 0:00,60,119,Union,5695,2417,FY 2018-2019
PA,42,2018,8,August,8/1/2018 0:00,60,119,Union,5680,2423,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,61,121,Venango,10299,4752,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,61,121,Venango,10383,4793,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,61,121,Venango,10475,4822,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,61,121,Venango,10494,4810,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,61,121,Venango,10475,4792,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,61,121,Venango,10521,4831,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,61,121,Venango,10591,4856,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,61,121,Venango,10660,4872,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,61,121,Venango,10774,4916,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,61,121,Venango,10833,4950,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,61,121,Venango,10900,4961,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,61,121,Venango,10928,4978,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,61,121,Venango,10936,4959,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,61,121,Venango,10938,4935,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,61,121,Venango,10866,4882,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,61,121,Venango,10927,4922,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,61,121,Venango,10959,4919,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,61,121,Venango,10883,4888,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,61,121,Venango,11096,5004,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,61,121,Venango,11086,4995,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,61,121,Venango,11159,5054,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,61,121,Venango,11188,5093,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,61,121,Venango,11294,5169,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,61,121,Venango,11280,5165,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,61,121,Venango,11258,5101,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,61,121,Venango,11283,5130,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,61,121,Venango,11272,5143,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,61,121,Venango,11268,5173,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,61,121,Venango,11150,5110,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,61,121,Venango,11211,5112,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,61,121,Venango,11300,5186,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,61,121,Venango,11341,5228,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,61,121,Venango,11254,5171,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,61,121,Venango,11235,5209,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,61,121,Venango,11506,5377,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,61,121,Venango,11650,5525,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,61,121,Venango,11519,5475,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,61,121,Venango,11543,5526,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,61,121,Venango,11594,5537,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,61,121,Venango,11556,5541,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,61,121,Venango,11353,5438,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,61,121,Venango,11346,5410,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,61,121,Venango,11325,5419,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,61,121,Venango,11126,5269,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,61,121,Venango,11426,5409,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,61,121,Venango,11439,5418,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,61,121,Venango,11377,5427,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,61,121,Venango,11273,5348,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,61,121,Venango,11317,5392,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,61,121,Venango,11284,5390,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,61,121,Venango,11250,5340,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,61,121,Venango,11262,5341,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,61,121,Venango,10990,5204,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,61,121,Venango,10967,5198,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,61,121,Venango,10978,5199,FY 2007-2008
PA,42,2008,2,February,2/1/2008 0:00,61,121,Venango,10897,5166,FY 2007-2008
PA,42,2008,3,March,3/1/2008 0:00,61,121,Venango,11104,5280,FY 2007-2008
PA,42,2008,4,April,4/1/2008 0:00,61,121,Venango,11063,5201,FY 2007-2008
PA,42,2008,5,May,5/1/2008 0:00,61,121,Venango,11158,5265,FY 2007-2008
PA,42,2008,6,June,6/1/2008 0:00,61,121,Venango,11152,5270,FY 2007-2008
PA,42,2008,7,July,7/1/2008 0:00,61,121,Venango,11112,5236,FY 2008-2009
PA,42,2008,8,August,8/1/2008 0:00,61,121,Venango,11115,5214,FY 2008-2009
PA,42,2008,9,September,9/1/2008 0:00,61,121,Venango,11077,5182,FY 2008-2009
PA,42,2008,10,October,10/1/2008 0:00,61,121,Venango,11044,5163,FY 2008-2009
PA,42,2008,11,November,11/1/2008 0:00,61,121,Venango,11118,5188,FY 2008-2009
PA,42,2008,12,December,12/1/2008 0:00,61,121,Venango,11045,5137,FY 2008-2009
PA,42,2009,1,January,1/1/2009 0:00,61,121,Venango,11171,5173,FY 2008-2009
PA,42,2009,2,February,2/1/2009 0:00,61,121,Venango,11168,5195,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,61,121,Venango,11245,5256,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,61,121,Venango,11263,5265,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,61,121,Venango,11385,5334,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,61,121,Venango,11352,5326,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,61,121,Venango,11341,5275,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,61,121,Venango,11564,5410,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,61,121,Venango,11607,5467,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,61,121,Venango,11636,5472,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,61,121,Venango,11713,5531,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,61,121,Venango,11672,5518,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,61,121,Venango,11716,5495,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,61,121,Venango,11901,5637,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,61,121,Venango,11966,5688,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,61,121,Venango,11882,5662,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,61,121,Venango,11912,5674,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,61,121,Venango,11814,5615,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,61,121,Venango,11850,5657,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,61,121,Venango,11932,5679,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,61,121,Venango,11812,5600,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,61,121,Venango,11838,5568,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,61,121,Venango,11917,5611,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,61,121,Venango,11987,5649,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,61,121,Venango,12074,5649,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,61,121,Venango,11957,5551,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,61,121,Venango,12121,5638,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,61,121,Venango,12184,5677,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,61,121,Venango,12011,5574,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,61,121,Venango,11962,5552,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,61,121,Venango,11836,5488,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,61,121,Venango,12054,5616,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,61,121,Venango,11870,5513,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,61,121,Venango,11749,5578,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,61,121,Venango,11306,5416,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,61,121,Venango,11150,5168,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,61,121,Venango,11148,5128,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,61,121,Venango,11079,5087,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,61,121,Venango,11074,5104,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,61,121,Venango,11127,5124,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,61,121,Venango,11123,5113,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,61,121,Venango,11018,5055,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,61,121,Venango,11091,5089,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,61,121,Venango,11174,5122,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,61,121,Venango,11117,5090,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,61,121,Venango,11221,5155,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,61,121,Venango,11140,5128,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,61,121,Venango,11073,5081,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,61,121,Venango,11215,5128,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,61,121,Venango,11293,5180,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,61,121,Venango,11190,5097,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,61,121,Venango,11269,5135,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,61,121,Venango,11262,5118,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,61,121,Venango,11183,5076,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,61,121,Venango,11194,5063,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,61,121,Venango,11137,5034,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,61,121,Venango,11143,5036,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,61,121,Venango,11225,5112,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,61,121,Venango,11233,5086,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,61,121,Venango,11208,5083,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,61,121,Venango,11240,5122,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,61,121,Venango,11219,5081,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,61,121,Venango,11257,5101,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,61,121,Venango,11323,5141,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,61,121,Venango,11343,5179,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,61,121,Venango,11250,5154,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,61,121,Venango,11247,5227,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,61,121,Venango,11233,5223,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,61,121,Venango,11246,5259,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,61,121,Venango,11225,5256,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,61,121,Venango,11078,5188,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,61,121,Venango,11092,5186,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,61,121,Venango,11643,5211,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,61,121,Venango,11895,5239,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,61,121,Venango,12152,5284,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,61,121,Venango,12276,5313,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,61,121,Venango,12394,5331,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,61,121,Venango,12486,5359,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,61,121,Venango,12566,5358,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,61,121,Venango,12701,5382,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,61,121,Venango,12790,5438,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,61,121,Venango,12852,5440,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,61,121,Venango,12909,5438,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,61,121,Venango,13072,5425,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,61,121,Venango,13050,5396,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,61,121,Venango,13114,5394,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,61,121,Venango,13237,5428,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,61,121,Venango,13262,5428,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,61,121,Venango,13260,5410,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,61,121,Venango,13253,5400,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,61,121,Venango,13308,5381,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,61,121,Venango,13434,5472,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,61,121,Venango,13504,5486,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,61,121,Venango,13527,5503,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,61,121,Venango,13573,5515,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,61,121,Venango,13654,5540,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,61,121,Venango,13769,5572,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,61,121,Venango,13795,5573,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,61,121,Venango,13780,5564,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,61,121,Venango,13804,5589,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,61,121,Venango,13900,5633,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,61,121,Venango,13823,5600,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,61,121,Venango,13697,5534,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,61,121,Venango,13766,5552,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,61,121,Venango,13675,5485,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,61,121,Venango,13740,5516,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,61,121,Venango,13768,5499,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,61,121,Venango,13708,5472,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,61,121,Venango,13802,5492,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,61,121,Venango,13740,5454,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,61,121,Venango,13743,5461,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,61,121,Venango,13517,5410,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,61,121,Venango,13650,5413,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,61,121,Venango,13512,5351,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,61,121,Venango,13518,5361,FY 2018-2019
PA,42,2018,8,August,8/1/2018 0:00,61,121,Venango,13436,5322,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,62,123,Warren,6022,3067,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,62,123,Warren,6088,3103,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,62,123,Warren,6109,3132,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,62,123,Warren,6112,3140,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,62,123,Warren,6097,3137,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,62,123,Warren,6083,3108,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,62,123,Warren,6225,3179,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,62,123,Warren,6282,3189,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,62,123,Warren,6389,3245,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,62,123,Warren,6201,3141,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,62,123,Warren,6448,3282,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,62,123,Warren,6251,3155,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,62,123,Warren,6515,3294,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,62,123,Warren,6590,3320,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,62,123,Warren,6572,3299,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,62,123,Warren,6439,3233,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,62,123,Warren,6610,3313,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,62,123,Warren,6618,3267,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,62,123,Warren,6642,3290,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,62,123,Warren,6625,3300,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,62,123,Warren,6636,3309,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,62,123,Warren,6652,3324,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,62,123,Warren,6595,3305,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,62,123,Warren,6590,3305,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,62,123,Warren,6550,3235,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,62,123,Warren,6772,3362,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,62,123,Warren,6748,3345,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,62,123,Warren,6731,3341,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,62,123,Warren,6756,3364,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,62,123,Warren,6772,3364,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,62,123,Warren,6785,3348,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,62,123,Warren,6783,3334,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,62,123,Warren,6729,3322,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,62,123,Warren,6730,3329,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,62,123,Warren,6977,3495,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,62,123,Warren,6970,3483,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,62,123,Warren,7061,3550,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,62,123,Warren,7022,3518,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,62,123,Warren,7051,3520,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,62,123,Warren,6994,3495,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,62,123,Warren,6888,3433,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,62,123,Warren,6868,3452,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,62,123,Warren,6893,3472,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,62,123,Warren,6972,3519,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,62,123,Warren,7023,3573,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,62,123,Warren,6954,3516,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,62,123,Warren,6779,3368,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,62,123,Warren,6801,3399,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,62,123,Warren,6711,3360,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,62,123,Warren,6788,3394,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,62,123,Warren,6799,3363,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,62,123,Warren,6748,3337,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,62,123,Warren,6631,3290,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,62,123,Warren,6697,3323,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,62,123,Warren,6721,3335,FY 2007-2008
PA,42,2008,2,February,2/1/2008 0:00,62,123,Warren,6644,3274,FY 2007-2008
PA,42,2008,3,March,3/1/2008 0:00,62,123,Warren,6652,3305,FY 2007-2008
PA,42,2008,4,April,4/1/2008 0:00,62,123,Warren,6782,3384,FY 2007-2008
PA,42,2008,5,May,5/1/2008 0:00,62,123,Warren,6743,3350,FY 2007-2008
PA,42,2008,6,June,6/1/2008 0:00,62,123,Warren,6604,3265,FY 2007-2008
PA,42,2008,7,July,7/1/2008 0:00,62,123,Warren,6593,3277,FY 2008-2009
PA,42,2008,8,August,8/1/2008 0:00,62,123,Warren,6641,3301,FY 2008-2009
PA,42,2008,9,September,9/1/2008 0:00,62,123,Warren,6789,3386,FY 2008-2009
PA,42,2008,10,October,10/1/2008 0:00,62,123,Warren,6764,3373,FY 2008-2009
PA,42,2008,11,November,11/1/2008 0:00,62,123,Warren,6674,3319,FY 2008-2009
PA,42,2008,12,December,12/1/2008 0:00,62,123,Warren,6668,3325,FY 2008-2009
PA,42,2009,1,January,1/1/2009 0:00,62,123,Warren,6766,3350,FY 2008-2009
PA,42,2009,2,February,2/1/2009 0:00,62,123,Warren,6836,3396,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,62,123,Warren,6894,3423,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,62,123,Warren,6881,3380,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,62,123,Warren,6882,3392,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,62,123,Warren,6900,3387,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,62,123,Warren,6860,3327,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,62,123,Warren,6965,3397,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,62,123,Warren,7092,3495,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,62,123,Warren,7098,3490,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,62,123,Warren,6952,3414,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,62,123,Warren,6934,3389,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,62,123,Warren,7109,3464,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,62,123,Warren,7213,3497,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,62,123,Warren,7309,3529,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,62,123,Warren,7254,3509,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,62,123,Warren,7223,3484,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,62,123,Warren,7199,3481,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,62,123,Warren,7410,3595,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,62,123,Warren,7539,3639,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,62,123,Warren,7324,3524,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,62,123,Warren,7329,3535,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,62,123,Warren,7398,3592,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,62,123,Warren,7395,3571,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,62,123,Warren,7506,3631,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,62,123,Warren,7521,3631,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,62,123,Warren,7599,3652,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,62,123,Warren,7573,3615,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,62,123,Warren,7539,3602,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,62,123,Warren,7543,3573,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,62,123,Warren,7727,3684,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,62,123,Warren,7694,3670,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,62,123,Warren,7562,3610,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,62,123,Warren,7488,3642,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,62,123,Warren,7187,3499,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,62,123,Warren,7133,3384,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,62,123,Warren,7166,3380,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,62,123,Warren,7176,3384,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,62,123,Warren,7192,3375,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,62,123,Warren,7120,3347,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,62,123,Warren,7126,3347,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,62,123,Warren,7055,3309,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,62,123,Warren,7079,3327,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,62,123,Warren,7058,3328,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,62,123,Warren,6996,3312,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,62,123,Warren,7003,3300,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,62,123,Warren,7023,3295,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,62,123,Warren,6996,3299,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,62,123,Warren,7065,3320,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,62,123,Warren,7021,3306,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,62,123,Warren,7017,3297,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,62,123,Warren,7042,3301,FY 2012-2013
